A1C5,A1C7,A1C10,A1C13,A1C15,A1C17,A1C20,A1L5,A1L7,A1L10,A1L13,A1L15,A1L17,A1L20,A1LR5,A1LR7,A1LR10,A1LR13,A1LR15,A1LR17,A1LR20,A2C5,A2C7,A2C10,A2C13,A2C15,A2C17,A2C20,A2L5,A2L7,A2L10,A2L13,A2L15,A2L17,A2L20,A2LR5,A2LR7,A2LR10,A2LR13,A2LR15,A2LR17,A2LR20
0.957340829191739,0.937697182745702,0.697461038296405,0.706252766919909,0.756381947327668,0.660082084871273,0.765815387407999,0.651838779942166,0.498526884561377,0.492101879567353,0.454573288707801,0.512277398070382,0.481594373704328,0.54111091398279,0.653912615264544,0.507452418736964,0.522141673278049,0.470092796356212,0.529078133289204,0.489182442388841,0.544690240654801,0.53243068352064,0.907523839948627,0.577217170880084,0.732160505174966,0.641230748166216,0.604112004318105,0.560036573319061,0.348888189773655,0.472293082028526,0.494283742913228,0.594232505500213,0.431980545548419,0.456419282954423,0.451624122402597,0.417441297955724,0.478198402133269,0.485129257096439,0.597055416014112,0.422221299569796,0.478536815623009,0.459854642366203
0.959671723842588,0.852067958039209,0.825384815567845,0.749033986751848,0.69905520196276,0.757984033836346,0.818775892037623,0.509182677404219,0.752977226578273,0.773937921849575,0.60477904247544,0.561977480759791,0.64974325900631,0.618258588811897,0.581399251619223,0.752977226578273,0.781498616114819,0.582542851121897,0.564774714473093,0.613115016920624,0.620325277272923,0.355397678379881,0.688252826841119,0.696608855077676,0.591570572857833,0.686686954039792,0.686292877982569,0.622187815413524,0.476110325897273,0.542319305533909,0.495390695380812,0.491492785020686,0.556085521344107,0.475827767143253,0.586024753451494,0.379322270029167,0.531297238765827,0.513896703629722,0.507215282087686,0.514375454805816,0.489689952763306,0.594473139261705
0.568373698386595,0.733936744241278,0.686061349650722,0.516962083920752,0.693546734322732,0.579198741949249,0.622920880569994,0.482834111781286,0.675420466807307,0.692086256726964,0.561737571327478,0.589363667246008,0.560949782656089,0.553542670705023,0.450218237759874,0.670587749035698,0.692086256726964,0.556972697359685,0.570415169769147,0.579972775502473,0.547399361068442,0.880685165205886,0.373637111566701,0.547048484414379,0.61852464603421,0.668086210257899,0.611548935943921,0.587904633085287,0.824761815483042,0.384578462658798,0.500285456545285,0.515316713567004,0.535485316922342,0.485475223430355,0.553673636778972,0.713671982196684,0.384578462658798,0.498265339474719,0.468892721252685,0.529553702212187,0.503857325302872,0.559685916658061
0.960221035299523,0.682931283845054,0.878247750813862,0.821180128825854,0.760596974188348,0.744308835700184,0.777906205171083,0.631199109196989,0.512046305103074,0.391753660027953,0.53908728885012,0.56398446735302,0.51319593047745,0.538724985720236,0.508766320229582,0.512046305103074,0.391753660027953,0.555494050326729,0.587659772309824,0.530563854570862,0.532052352675047,0.894044024418728,0.718273425608257,0.789191182099903,0.636895086685769,0.519620843441407,0.559376830819335,0.638007672853396,0.688993708532055,0.602852204455741,0.742842266235035,0.606932992945897,0.43513598003354,0.440328518056651,0.534333167396007,0.574048809339216,0.599273306281716,0.810297235555328,0.559632240795923,0.441480408678466,0.469875232533258,0.553822829334937
0.653098548949255,0.796869385645752,0.714645666589004,0.717456407512262,0.643908088926906,0.686153581120803,0.687358023867509,0.467074902617356,0.715020460669369,0.523983287216639,0.525834571838298,0.464930069860149,0.506059910424427,0.613116652319431,0.467074902617356,0.70943989433912,0.523983287216639,0.526188585748418,0.451218754242188,0.501586931287152,0.623912716195452,0.287735754243618,0.760663138255897,0.609335370885087,0.486196811265877,0.661515727755958,0.471165189294969,0.54611222935632,0.348167716880727,0.678665742673054,0.515502282287957,0.427055553028275,0.507171193971896,0.383861191284465,0.480314259526757,0.28754658055414,0.677078487122247,0.511582215638243,0.440094406905245,0.530292696713407,0.412317361229925,0.494776096435274
0.809579455791735,0.912786860426942,0.699918361303076,0.945161527516736,0.902663177358221,0.939212268474993,0.805596484017585,0.622524388637796,0.591183192500384,0.472353807098192,0.584812558341088,0.581807618827884,0.610656824987343,0.565512550021509,0.616039113532503,0.594230341771153,0.479504868763851,0.560258065180244,0.570898457983083,0.59817817362948,0.567031238488641,0.803776294605054,0.609606749987945,0.586846558056107,0.484191041962561,0.510834891235416,0.565043604553041,0.445852648745375,0.536770644045326,0.229855280339694,0.35992581955268,0.432153629457725,0.434127310318482,0.526358562858863,0.469163625545397,0.487561804932582,0.227934616213793,0.35992581955268,0.405346091964463,0.457562694620369,0.51157575170047,0.465588621605611
0.971245587372943,0.910641892191694,0.639565925631879,0.694362152514171,0.662346038933834,0.706807625608728,0.744494909880484,0.627137023035695,0.441116066930823,0.444867940200618,0.556832536333986,0.550234754022619,0.593445014109437,0.617472332481939,0.597582088865334,0.441116066930823,0.486521613548622,0.556832536333986,0.546319719513476,0.619747746634547,0.620480314479986,0.418732758964721,0.737917111552902,0.634308592510585,0.641772233612293,0.508947984982462,0.52808912772243,0.654676926345479,0.468975474774345,0.416411171387455,0.606094364980578,0.470239267632312,0.456525568958337,0.512425595441533,0.571171170938779,0.458322382395098,0.416411171387455,0.551827045204411,0.52538007924212,0.492838020278321,0.504789814691388,0.563544247796223
0.94284040449155,0.871380800796302,0.914186151114417,0.856997495027994,0.879091712285569,0.846122771096601,0.838523645086739,0.485691303369789,0.632837626861402,0.469120301737228,0.60414314961779,0.543134477104643,0.603510485614862,0.663048662661193,0.501513074285307,0.632837626861402,0.470716703176696,0.576688596163075,0.574562788880778,0.580747302938068,0.666691397383288,0.75332973814074,0.508819469190542,0.767341853072641,0.64148154232241,0.540576547997895,0.541072238651368,0.451068491333674,0.485323553288665,0.332961431103016,0.494848408926866,0.537629597145113,0.493652676092017,0.424225269765472,0.550437821236349,0.486955540853658,0.333583609805818,0.501848452626915,0.526839396189596,0.480708090762796,0.407665137070366,0.549313388051508
0.716700262194695,0.541509983963865,0.89110337805942,0.879378638148581,0.827982197421202,0.848334829115264,0.751574987624193,0.609979737334,0.646473923129996,0.554822181157314,0.566115033972955,0.518704643300504,0.517735735617075,0.510418261728945,0.687661458104441,0.643493775753183,0.553717725411825,0.55311392433319,0.532753498195749,0.491985677529737,0.510801966085628,0.63628514980757,0.597799693547672,0.650281265817071,0.726572729978034,0.565494202169234,0.605285562313945,0.636557795407264,0.479899980403845,0.482608089808886,0.585333169960664,0.553125615663412,0.485434446140917,0.53942390637084,0.549620980932383,0.377340415251085,0.479452294108504,0.58665954034312,0.547905288148598,0.50037004362168,0.5613065136704,0.552303252845783
0.988955877608483,0.925019176038057,0.859836503471291,0.868202678799565,0.825285224999949,0.820274352707149,0.792890045406368,0.596043588030728,0.756784988851145,0.479616087240972,0.573723832816779,0.559128457482563,0.56814127911922,0.61322333821831,0.588817181068314,0.756784988851145,0.479616087240972,0.571311592074342,0.56690617114615,0.532213379792165,0.61267376658237,0.467412622185145,0.853905047618162,0.64079408961625,0.591621312154519,0.589542346371043,0.54474368598605,0.51097502513574,0.460092614759799,0.531534461634935,0.545528768861353,0.539218953308589,0.512929994812433,0.476292787300235,0.438784982292628,0.469969317477077,0.531534461634935,0.561148284736017,0.5409284896914,0.513590854552569,0.479543738613849,0.417479996095341
1,0.934433174555843,0.803437702421777,0.575703454063594,0.798664228655444,0.556046288868747,0.586623983896379,0.659945659536827,0.683686077892088,0.610543902657244,0.66365418034389,0.62352699840445,0.504730581374242,0.547628079765018,0.661863050321245,0.687393756421328,0.610543902657244,0.637085768057492,0.646266608602285,0.499554365260322,0.555593366874696,0.351929191025438,0.663613597353582,0.453859377766924,0.62965445709579,0.590131365724073,0.50193228071078,0.625130566954801,0.199335796106585,0.624373207344114,0.353703056757126,0.515369638076999,0.457232315988999,0.469794817270917,0.497760386412401,0.158017464261498,0.624373207344114,0.35408121966278,0.51673872901647,0.416950659499274,0.457853702505012,0.503216569292711
1,0.975588380375108,0.830776248684618,0.724506024619373,0.958092023531614,0.8109105087522,0.759489469368714,0.476565753194394,0.66412823020498,0.473100062652896,0.555552420197673,0.529688860637231,0.521264993854002,0.585326371044012,0.541202052940159,0.667551466228924,0.473100062652896,0.564765943044171,0.497737940030593,0.518664635030259,0.58542755188289,0.66703883945882,0.846438640392452,0.543929520141567,0.613655861246392,0.556231832262328,0.687615166996741,0.502430377172418,0.582611570797644,0.744493322840125,0.440975311419673,0.538701562200775,0.489072712020266,0.484157656824286,0.508278693096553,0.426607245301013,0.750286965218718,0.442763104349176,0.496928185772513,0.490440688003224,0.50448035120841,0.508278693096553
0.954502398272413,0.685372578655331,0.767442820157203,0.879253997308867,0.875797545111601,0.871397307553408,0.919732326883453,0.599124860692415,0.654717725395443,0.695406586653426,0.538349478222503,0.555682170671757,0.61071654825495,0.636241855106745,0.650959836015012,0.654717725395443,0.695406586653426,0.537186022373804,0.543273075543668,0.618088279404339,0.6471592358554,0.652928392757218,0.461866765699794,0.521692604946288,0.570558280695433,0.663614719121028,0.468241533231412,0.448580957987917,0.19453981461151,0.444148607276787,0.474545752539764,0.403166941279339,0.556934176585352,0.442508739420059,0.505500654459455,0.25608658725749,0.446442282825124,0.474545752539764,0.38500623236699,0.565859906004567,0.4552599682231,0.505500654459455
0.794364139577549,0.908267768220503,0.503450330103627,0.772257608354544,0.651763626310071,0.636773577942929,0.688722083105361,0.404917931069315,0.608566973006391,0.452802532429808,0.537801204101744,0.555405477073653,0.516348471108875,0.54807080467169,0.349642858356251,0.608566973006391,0.450089354496023,0.515745587455392,0.552671550120715,0.503196317349172,0.54074586294042,0.673409342420921,0.714652761272527,0.745649280378116,0.515590002551945,0.520358350257131,0.510817401572075,0.514205546046347,0.419979936903568,0.63020988365134,0.495495801475281,0.495137089127412,0.52374818365784,0.427573362247613,0.533808251806746,0.450667905534837,0.63766523228182,0.495495801475281,0.480061769999971,0.484054669318784,0.431798788817334,0.540460202814386
0.97880917071505,0.94624813361135,0.929286164938497,0.859230617283022,0.730971215811265,0.788438137747751,0.762887719766879,0.773376674218113,0.426375768262481,0.485758504159331,0.617680911258174,0.579684796821425,0.566353986606902,0.583183278633453,0.662155783634186,0.406469046815514,0.493403173340144,0.627207573417271,0.593385220018197,0.559291918427693,0.595225173887844,0.697982300749827,0.767708111827605,0.420038300779183,0.603149253590525,0.620656194118899,0.600426198702411,0.57842610843856,0.76139746311815,0.662518948134214,0.372234054882679,0.523948835698559,0.483887016351588,0.483863503147432,0.545548932839097,0.647925475697337,0.662518948134214,0.37029578047946,0.53693079313535,0.479350927437479,0.466791330267084,0.54667889700672
0.862510694820599,0.822312204384954,0.733938131199593,0.726560304289524,0.733211976318364,0.793047467572233,0.809881405586898,0.651809663876737,0.381287869628789,0.450144464611797,0.585493476861089,0.559966589548343,0.560712059348886,0.590179643409148,0.551147103437523,0.38613196487365,0.497575834357274,0.561099941101956,0.582765581524369,0.534913951430441,0.570748395747787,0.444402459957695,0.588940575030177,0.515125388454446,0.587700156660845,0.701997068166204,0.563267437844428,0.63937620406136,0.581802692209793,0.502540037400076,0.423656298477955,0.519150393252215,0.521752079826085,0.445507678203332,0.52641284568871,0.486535226648367,0.506127509861637,0.419863612512868,0.507713388405988,0.551225728683342,0.423562727909324,0.517251210687416
0.931166418020042,0.794530266307458,0.76084725698186,0.841674648774787,0.863246512766641,0.790119637377217,0.772729891875331,0.487812336513329,0.591584583701489,0.486639273096666,0.469618998549271,0.47924616550598,0.56026218009091,0.54026857441794,0.540800706857642,0.591584583701489,0.502682916816441,0.487692078366365,0.498759425127382,0.565825561383496,0.554680777791889,0.518965228902071,0.478676400034509,0.649005813352981,0.57393282410098,0.369287377829423,0.633693924820895,0.582633592642967,0.503837806933124,0.521491777138388,0.491623255935732,0.496053941552669,0.306679669621407,0.470894001512842,0.4883944298465,0.571476426101765,0.516521463160784,0.499120989679779,0.484554071021988,0.354080705408823,0.488483704301017,0.483733672785612
0.533852200414451,0.744804674948415,0.667802227813269,0.875097325674595,0.787799889000867,0.688351440848781,0.795307163640726,0.503426162170117,0.708258093874399,0.690746086172729,0.579945519690625,0.568066234164035,0.499034392215396,0.489596124956951,0.533885786529634,0.708258093874399,0.689239569901416,0.5711380180838,0.564928467245539,0.549999730311605,0.514770499222737,0.810395999992989,0.570587880150033,0.484113043754292,0.582497230982988,0.557578583338879,0.506853643074119,0.508564301947263,0.643683031053897,0.445178263329494,0.58012035482924,0.515277730373194,0.474468738379507,0.39186853230176,0.487592675160318,0.662567628893886,0.445178263329494,0.576663268234709,0.497932376035673,0.466885894427543,0.384694504109904,0.488344532708555
0.922968635512421,0.782798154791103,0.908204451451247,0.744786162391387,0.872838515062714,0.75703867708561,0.882713985523139,0.408907227663975,0.688276649510827,0.580217798547323,0.533576496553159,0.508273830784428,0.455167333604738,0.501125619034556,0.408907227663975,0.688276649510827,0.629668272924408,0.522079394059797,0.482265204337128,0.475988429999338,0.508385599638452,0.886019435716019,0.692429882792716,0.448959982269465,0.56023240816043,0.516686013973756,0.472599124515985,0.562104650693245,0.456038497331882,0.548455836108505,0.448941273173451,0.47642607867231,0.412759823754934,0.397705382288373,0.476135024609094,0.433865207235781,0.555266441275333,0.449921463916415,0.462875262285472,0.449638445000388,0.384170991794867,0.475611671196744
0.904750688783204,0.587193660030784,0.904797916694346,0.902173533504954,0.777553107502827,0.60194962710272,0.791605811492917,0.435268588260113,0.498560779104864,0.498963887349226,0.479258351102872,0.504542507090071,0.515282900561578,0.544642575263343,0.458184392855863,0.498560779104864,0.502078838056083,0.533711562276336,0.525362903974382,0.5231497105413,0.541666885091977,0.444235655463374,0.530622261550186,0.563788297150105,0.637503457641807,0.625848112971731,0.484350028000621,0.660887739582221,0.685643668829566,0.458793463519333,0.55588143100925,0.561896600191405,0.459595018370668,0.482110971912406,0.646347972489146,0.585857467145059,0.458793463519333,0.55707720183731,0.548980539837546,0.418710917536851,0.480426824751771,0.66467640742232
